"","identifier","text","κορινθίων_ὁπλίτας_οἴκου_τριάκοντα_θέρους_παρεσκευάζοντο_χειμῶνος","ἡμεῖς_ὑμεῖς_ἄν_μόνον_ὦ_δύναμιν_χρὴ","τοιάδε_σπονδὰς_ὅπλα_ἀργείων_λόγους_δῆμον_ἐδόκει","ἀλλήλους_ῥᾳδίως_πόλις_τεῖχος_μέγα_μέρος_ἄλλως","ἑαυτοῦ_βασιλέως_πόλεων_βασιλέα_ὢν_σπονδὰς_ξυμμαχίαν"
"585","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.3.4","ἐπεὶ δὲ ὡς ἐκ τῶν δυνατῶν ἑτοῖμα ἦν, φυλάξαντες ἔτι νύκτα καὶ αὐτὸ τὸ περίορθρον ἐχώρουν ἐκ τῶν οἰκιῶν ἐπ᾽ αὐτούς, ὅπως μὴ κατὰ φῶς θαρσαλεωτέροις οὖσι προσφέροιντο καὶ σφίσιν ἐκ τοῦ ἴσου γίγνωνται, ἀλλ᾽ ἐν νυκτὶ φοβερώτεροι ὄντες ἥσσους ὦσι τῆς σφετέρας ἐμπειρίας τῆς κατὰ τὴν πόλιν. προσέβαλόν τε εὐθὺς καὶ ἐς χεῖρας ᾖσαν κατὰ τάχος.","0.332596685082873","0.222099447513812","0.00110497237569061","0.443093922651934","0.00110497237569061"
"586","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.1","οἱ δ᾽ ὡς ἔγνωσαν ἐξηπατημένοι, ξυνεστρέφοντό τε ἐν σφίσιν αὐτοῖς καὶ τὰς προσβολὰς ᾗ προσπίπτοιεν ἀπεωθοῦντο.","0.00645161290322581","0.00645161290322581","0.329032258064516","0.651612903225806","0.00645161290322581"
"587","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.2","καὶ δὶς μὲν ἢ τρὶς ἀπεκρούσαντο, ἔπειτα πολλῷ θορύβῳ αὐτῶν τε προσβαλόντων καὶ τῶν γυναικῶν καὶ τῶν οἰκετῶν ἅμα ἀπὸ τῶν οἰκιῶν κραυγῇ τε καὶ ὀλολυγῇ χρωμένων λίθοις τε καὶ κεράμῳ βαλλόντων, καὶ ὑετοῦ ἅμα διὰ νυκτὸς πολλοῦ ἐπιγενομένου, ἐφοβήθησαν καὶ τραπόμενοι ἔφευγον διὰ τῆς πόλεως, ἄπειροι μὲν ὄντες οἱ πλείους ἐν σκότῳ καὶ πηλῷ τῶν διόδων ᾗ χρὴ σωθῆναι ʽκαὶ γὰρ τελευτῶντος τοῦ μηνὸς τὰ γιγνόμενα ἦν̓, ἐμπείρους δὲ ἔχοντες τοὺς διώκοντας τοῦ μὴ ἐκφεύγειν, ὥστε διεφθείροντο οἱ πολλοί.","0.422222222222222","0.000766283524904215","0.000766283524904215","0.575478927203065","0.000766283524904215"
"588","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.3","τῶν δὲ Πλαταιῶν τις τὰς πύλας ᾗ ἐσῆλθον καὶ αἵπερ ἦσαν μόναι ἀνεῳγμέναι ἔκλῃσε στυρακίῳ ἀκοντίου ἀντὶ βαλάνου χρησάμενος ἐς τὸν μοχλόν, ὥστε μηδὲ ταύτῃ ἔξοδον ἔτι εἶναι.","0.0028169014084507","0.0028169014084507","0.0028169014084507","0.847887323943662","0.143661971830986"
"589","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.4","διωκόμενοι δὲ κατὰ τὴν πόλιν οἱ μέν τινες αὐτῶν ἐπὶ τὸ τεῖχος ἀναβάντες ἔρριψαν ἐς τὸ ἔξω σφᾶς αὐτοὺς καὶ διεφθάρησαν οἱ πλείους, οἱ δὲ κατὰ πύλας ἐρήμους γυναικὸς δούσης πέλεκυν λαθόντες καὶ διακόψαντες τὸν μοχλὸν ἐξῆλθον οὐ πολλοί ʽαἴσθησις γὰρ ταχεῖα ἐπεγένετὀ, ἄλλοι δὲ ἄλλῃ τῆς πόλεως σποράδες ἀπώλλυντο.","0.994701986754967","0.00132450331125828","0.00132450331125828","0.00132450331125828","0.00132450331125828"
"590","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.5","τὸ δὲ πλεῖστον καὶ ὅσον μάλιστα ἦν ξυνεστραμμένον ἐσπίπτουσιν ἐς οἴκημα μέγα, ὃ ἦν τοῦ τείχους καὶ αἱ θύραι ἀνεῳγμέναι ἔτυχον αὐτοῦ, οἰόμενοι πύλας τὰς θύρας τοῦ οἰκήματος εἶναι καὶ ἄντικρυς δίοδον ἐς τὸ ἔξω.","0.0018018018018018","0.0018018018018018","0.181981981981982","0.812612612612613","0.0018018018018018"
"591","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.6","ὁρῶντες δὲ αὐτοὺς οἱ Πλαταιῆς ἀπειλημμένους ἐβουλεύοντο εἴτε κατακαύσωσιν ὥσπερ ἔχουσιν, ἐμπρήσαντες τὸ οἴκημα, εἴτε τι ἄλλο χρήσωνται.","0.00246913580246914","0.00246913580246914","0.125925925925926","0.866666666666667","0.00246913580246914"
"592","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.7","τέλος δὲ οὗτοί τε καὶ ὅσοι ἄλλοι τῶν Θηβαίων περιῆσαν κατὰ τὴν πόλιν πλανώμενοι, ξυνέβησαν τοῖς Πλαταιεῦσι παραδοῦναι σφᾶς τε αὐτοὺς καὶ τὰ ὅπλα χρήσασθαι ὅτι ἂν βούλωνται.","0.0021978021978022","0.0021978021978022","0.771428571428571","0.221978021978022","0.0021978021978022"
"593","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.4.8","οἱ μὲν δὴ ἐν τῇ Πλαταίᾳ οὕτως ἐπεπράγεσαν:","0.2","0.2","0.2","0.2","0.2"
"594","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.1","οἱ δ᾽ ἄλλοι Θηβαῖοι, οὓς ἔδει ἔτι τῆς νυκτὸς παραγενέσθαι πανστρατιᾷ, εἴ τι ἄρα μὴ προχωροίη τοῖς ἐσεληλυθόσι, τῆς ἀγγελίας ἅμα καθ᾽ ὁδὸν αὐτοῖς ῥηθείσης περὶ τῶν γεγενημένων ἐπεβοήθουν.","0.991208791208791","0.0021978021978022","0.0021978021978022","0.0021978021978022","0.0021978021978022"
"595","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.2","ἀπέχει δὲ ἡ Πλάταια τῶν Θηβῶν σταδίους ἑβδομήκοντα, καὶ τὸ ὕδωρ τὸ γενόμενον τῆς νυκτὸς ἐποίησε βραδύτερον αὐτοὺς ἐλθεῖν: ὁ γὰρ Ἀσωπὸς ποταμὸς ἐρρύη μέγας καὶ οὐ ῥᾳδίως διαβατὸς ἦν.","0.828099173553719","0.00165289256198347","0.00165289256198347","0.166942148760331","0.00165289256198347"
"596","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.3","πορευόμενοί τε ἐν ὑετῷ καὶ τὸν ποταμὸν μόλις διαβάντες ὕστερον παρεγένοντο, ἤδη τῶν ἀνδρῶν τῶν μὲν διεφθαρμένων, τῶν δὲ ζώντων ἐχομένων.","0.984313725490196","0.00392156862745098","0.00392156862745098","0.00392156862745098","0.00392156862745098"
"597","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.4","ὡς δ᾽ ᾔσθοντο οἱ Θηβαῖοι τὸ γεγενημένον, ἐπεβούλευον τοῖς ἔξω τῆς πόλεως τῶν Πλαταιῶν: ἦσαν γὰρ καὶ ἄνθρωποι κατὰ τοὺς ἀγροὺς καὶ κατασκευή, οἷα ἀπροσδοκήτου κακοῦ ἐν εἰρήνῃ γενομένου: ἐβούλοντο γὰρ σφίσιν, εἴ τινα λάβοιεν, ὑπάρχειν ἀντὶ τῶν ἔνδον, ἢν ἄρα τύχωσί τινες ἐζωγρημένοι. καὶ οἱ μὲν ταῦτα διενοοῦντο,","0.419895287958115","0.0534031413612566","0.00104712041884817","0.524607329842932","0.00104712041884817"
"598","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.5","οἱ δὲ Πλαταιῆς ἔτι διαβουλευομένων αὐτῶν ὑποτοπήσαντες τοιοῦτόν τι ἔσεσθαι καὶ δείσαντες περὶ τοῖς ἔξω κήρυκα ἐξέπεμψαν παρὰ τοὺς Θηβαίους, λέγοντες ὅτι οὔτε τὰ πεποιημένα ὅσια δράσειαν ἐν σπονδαῖς σφῶν πειράσαντες καταλαβεῖν τὴν πόλιν, τά τε ἔξω ἔλεγον αὐτοῖς μὴ ἀδικεῖν: εἰ δὲ μή, καὶ αὐτοὶ ἔφασαν αὐτῶν τοὺς ἄνδρας ἀποκτενεῖν οὓς ἔχουσι ζῶντας: ἀναχωρησάντων δὲ πάλιν ἐκ τῆς γῆς ἀποδώσειν αὐτοῖς τοὺς ἄνδρας.","0.0461538461538462","0.000904977375565611","0.951131221719457","0.000904977375565611","0.000904977375565611"
"599","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.6","Θηβαῖοι μὲν ταῦτα λέγουσι καὶ ἐπομόσαι φασὶν αὐτούς: Πλαταιῆς δ᾽ οὐχ ὁμολογοῦσι τοὺς ἄνδρας εὐθὺς ὑποσχέσθαι ἀποδώσειν, ἀλλὰ λόγων πρῶτον γενομένων ἤν τι ξυμβαίνωσι, καὶ ἐπομόσαι οὔ φασιν.","0.00165289256198347","0.00165289256198347","0.993388429752066","0.00165289256198347","0.00165289256198347"
"600","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.5.7","ἐκ δ᾽ οὖν τῆς γῆς ἀνεχώρησαν οἱ Θηβαῖοι οὐδὲν ἀδικήσαντες: οἱ δὲ Πλαταιῆς ἐπειδὴ τὰ ἐκ τῆς χώρας κατὰ τάχος ἐσεκομίσαντο, ἀπέκτειναν τοὺς ἄνδρας εὐθύς. ἦσαν δὲ ὀγδοήκοντα καὶ ἑκατὸν οἱ ληφθέντες, καὶ Εὐρύμαχος εἷς αὐτῶν ἦν, πρὸς ὃν ἔπραξαν οἱ προδιδόντες.","0.71063829787234","0.00141843971631206","0.00141843971631206","0.285106382978723","0.00141843971631206"
"601","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.6.1","τοῦτο δὲ ποιήσαντες ἔς τε τὰς Ἀθήνας ἄγγελον ἔπεμπον καὶ τοὺς νεκροὺς ὑποσπόνδους ἀπέδοσαν τοῖς Θηβαίοις, τά τε ἐν τῇ πόλει καθίσταντο πρὸς τὰ παρόντα ᾗ ἐδόκει αὐτοῖς.","0.662809917355372","0.00165289256198347","0.332231404958678","0.00165289256198347","0.00165289256198347"
"602","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.6.2","τοῖς δ᾽ Ἀθηναίοις ἠγγέλθη εὐθὺς τὰ περὶ τῶν Πλαταιῶν γεγενημένα, καὶ Βοιωτῶν τε παραχρῆμα ξυνέλαβον ὅσοι ἦσαν ἐν τῇ Ἀττικῇ καὶ ἐς τὴν Πλάταιαν ἔπεμψαν κήρυκα, κελεύοντες εἰπεῖν μηδὲν νεώτερον ποιεῖν περὶ τῶν ἀνδρῶν οὓς ἔχουσι Θηβαίων, πρὶν ἄν τι καὶ αὐτοὶ βουλεύσωσι περὶ αὐτῶν:","0.00104712041884817","0.00104712041884817","0.995811518324607","0.00104712041884817","0.00104712041884817"
"603","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.6.3","οὐ γὰρ ἠγγέλθη αὐτοῖς ὅτι τεθνηκότες εἶεν. ἅμα γὰρ τῇ ἐσόδῳ γιγνομένῃ τῶν Θηβαίων ὁ πρῶτος ἄγγελος ἐξῄει, ὁ δὲ δεύτερος ἄρτι νενικημένων τε καὶ ξυνειλημμένων: καὶ τῶν ὕστερον οὐδὲν ᾔδεσαν. οὕτω δὴ οὐκ εἰδότες οἱ Ἀθηναῖοι ἐπέστελλον: ὁ δὲ κῆρυξ ἀφικόμενος ηὗρε τοὺς ἄνδρας διεφθαρμένους.","0.0018018018018018","0.0018018018018018","0.542342342342342","0.362162162162162","0.0918918918918919"
"604","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.6.4","καὶ μετὰ ταῦτα οἱ Ἀθηναῖοι στρατεύσαντες ἐς Πλάταιαν σῖτόν τε ἐσήγαγον καὶ φρουροὺς ἐγκατέλιπον, τῶν τε ἀνθρώπων τοὺς ἀχρειοτάτους ξὺν γυναιξὶ καὶ παισὶν ἐξεκόμισαν.","0.881318681318681","0.0021978021978022","0.112087912087912","0.0021978021978022","0.0021978021978022"
"605","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.7.1","γεγενημένου δὲ τοῦ ἐν Πλαταιαῖς ἔργου καὶ λελυμένων λαμπρῶς τῶν σπονδῶν οἱ Ἀθηναῖοι παρεσκευάζοντο ὡς πολεμήσοντες, παρεσκευάζοντο δὲ καὶ Λακεδαιμόνιοι καὶ οἱ ξύμμαχοι, πρεσβείας τε μέλλοντες πέμπειν παρὰ βασιλέα καὶ ἄλλοσε πρὸς τοὺς βαρβάρους, εἴ ποθέν τινα ὠφελίαν ἤλπιζον ἑκάτεροι προσλήψεσθαι, πόλεις τε ξυμμαχίδας ποιούμενοι ὅσαι ἦσαν ἐκτὸς τῆς ἑαυτῶν δυνάμεως.","0.000947867298578199","0.000947867298578199","0.617061611374408","0.000947867298578199","0.380094786729858"
"606","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.7.2","καὶ Λακεδαιμονίοις μὲν πρὸς ταῖς αὐτοῦ ὑπαρχούσαις ἐξ Ἰταλίας καὶ Σικελίας τοῖς τἀκείνων ἑλομένοις ναῦς ἐπετάχθη ποιεῖσθαι κατὰ μέγεθος τῶν πόλεων, ὡς ἐς τὸν πάντα ἀριθμὸν πεντακοσίων νεῶν ἐσομένων, καὶ ἀργύριον ῥητὸν ἑτοιμάζειν, τά τε ἄλλα ἡσυχάζοντας καὶ Ἀθηναίους δεχομένους μιᾷ νηὶ ἕως ἂν ταῦτα παρασκευασθῇ.","0.00152671755725191","0.0778625954198473","0.306870229007634","0.612213740458015","0.00152671755725191"
"607","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.7.3","Ἀθηναῖοι δὲ τήν τε ὑπάρχουσαν ξυμμαχίαν ἐξήταζον καὶ ἐς τὰ περὶ Πελοπόννησον μᾶλλον χωρία ἐπρεσβεύοντο, Κέρκυραν καὶ Κεφαλληνίαν καὶ Ἀκαρνᾶνας καὶ Ζάκυνθον, ὁρῶντες, εἰ σφίσι φίλια ταῦτ᾽ εἴη βεβαίως, πέριξ τὴν Πελοπόννησον καταπολεμήσοντες.","0.426950354609929","0.143262411347518","0.426950354609929","0.00141843971631206","0.00141843971631206"
"608","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.8.1","ὀλίγον τε ἐπενόουν οὐδὲν ἀμφότεροι, ἀλλ᾽ ἔρρωντο ἐς τὸν πόλεμον οὐκ ἀπεικότως: ἀρχόμενοι γὰρ πάντες ὀξύτερον ἀντιλαμβάνονται, τότε δὲ καὶ νεότης πολλὴ μὲν οὖσα ἐν τῇ Πελοποννήσῳ, πολλὴ δ᾽ ἐν ταῖς Ἀθήναις οὐκ ἀκουσίως ὑπὸ ἀπειρίας ἥπτετο τοῦ πολέμου, ἥ τε ἄλλη Ἑλλὰς ἅπασα μετέωρος ἦν ξυνιουσῶν τῶν πρώτων πόλεων.","0.00116959064327485","0.00116959064327485","0.00116959064327485","0.527485380116959","0.469005847953216"
"609","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.8.2","καὶ πολλὰ μὲν λόγια ἐλέγετο, πολλὰ δὲ χρησμολόγοι ᾖδον ἔν τε τοῖς μέλλουσι πολεμήσειν καὶ ἐν ταῖς ἄλλαις πόλεσιν.","0.00327868852459016","0.00327868852459016","0.986885245901639","0.00327868852459016","0.00327868852459016"
"610","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.8.3","ἔτι δὲ Δῆλος ἐκινήθη ὀλίγον πρὸ τούτων, πρότερον οὔπω σεισθεῖσα ἀφ᾽ οὗ Ἕλληνες μέμνηνται: ἐλέγετο δὲ καὶ ἐδόκει ἐπὶ τοῖς μέλλουσι γενήσεσθαι σημῆναι. εἴ τέ τι ἄλλο τοιουτότροπον ξυνέβη γενέσθαι, πάντα ἀνεζητεῖτο.","0.00152671755725191","0.00152671755725191","0.459541984732824","0.53587786259542","0.00152671755725191"
"611","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.8.4","ἡ δὲ εὔνοια παρὰ πολὺ ἐποίει τῶν ἀνθρώπων μᾶλλον ἐς τοὺς Λακεδαιμονίους, ἄλλως τε καὶ προειπόντων ὅτι τὴν Ἑλλάδα ἐλευθεροῦσιν. ἔρρωτό τε πᾶς καὶ ἰδιώτης καὶ πόλις εἴ τι δύναιτο καὶ λόγῳ καὶ ἔργῳ ξυνεπιλαμβάνειν αὐτοῖς: ἐν τούτῳ τε κεκωλῦσθαι ἐδόκει ἑκάστῳ τὰ πράγματα ᾧ μή τις αὐτὸς παρέσται.","0.00141843971631206","0.356028368794326","0.00141843971631206","0.639716312056738","0.00141843971631206"
"612","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.8.5","οὕτως <ἐν> ὀργῇ εἶχον οἱ πλείους τοὺς Ἀθηναίους, οἱ μὲν τῆς ἀρχῆς ἀπολυθῆναι βουλόμενοι, οἱ δὲ μὴ ἀρχθῶσι φοβούμενοι.","0.00487804878048781","0.980487804878049","0.00487804878048781","0.00487804878048781","0.00487804878048781"
"613","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.1","παρασκευῇ μὲν οὖν καὶ γνώμῃ τοιαύτῃ ὥρμηντο, πόλεις δὲ ἑκάτεροι τάσδε ἔχοντες ξυμμάχους ἐς τὸν πόλεμον καθίσταντο.","0.00327868852459016","0.00327868852459016","0.00327868852459016","0.986885245901639","0.00327868852459016"
"614","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.2","Λακεδαιμονίων μὲν οἵδε ξύμμαχοι: Πελοποννήσιοι μὲν οἱ ἐντὸς Ἰσθμοῦ πάντες πλὴν Ἀργείων καὶ Ἀχαιῶν (τούτοις δὲ ἐς ἀμφοτέρους φιλία ἦν: Πελληνῆς δὲ Ἀχαιῶν μόνοι ξυνεπολέμουν τὸ πρῶτον, ἔπειτα δὲ ὕστερον καὶ ἅπαντες, ἔξω δὲ Πελοποννήσου Μεγαρῆς, Βοιωτοί, Λοκροί, Φωκῆς, Ἀμπρακιῶται, Λευκάδιοι, Ἀνακτόριοι.","0.905882352941177","0.000904977375565611","0.000904977375565611","0.000904977375565611","0.0914027149321267"
"615","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.3","τούτων ναυτικὸν παρείχοντο Κορίνθιοι, Μεγαρῆς, Σικυώνιοι, Πελληνῆς, Ἠλεῖοι, Ἀμπρακιῶται, Λευκάδιοι, ἱππέας δὲ Βοιωτοί, Φωκῆς, Λοκροί: αἱ δ᾽ ἄλλαι πόλεις πεζὸν παρεῖχον. αὕτη μὲν Λακεδαιμονίων ξυμμαχία:","0.808695652173913","0.00124223602484472","0.00124223602484472","0.00124223602484472","0.187577639751553"
"616","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.4","Ἀθηναίων δὲ Χῖοι, Λέσβιοι, Πλαταιῆς, Μεσσήνιοι οἱ ἐν Ναυπάκτῳ, Ἀκαρνάνων οἱ πλείους, Κερκυραῖοι, Ζακύνθιοι, καὶ ἄλλαι πόλεις αἱ ὑποτελεῖς οὖσαι ἐν ἔθνεσι τοσοῖσδε, Καρία ἡ ἐπὶ θαλάσσῃ, Δωριῆς Καρσὶ πρόσοικοι, Ἰωνία, Ἑλλήσποντος, τὰ ἐπὶ Θρᾴκης, νῆσοι ὅσαι ἐντὸς Πελοποννήσου καὶ Κρήτης πρὸς ἥλιον ἀνίσχοντα, πᾶσαι αἱ Κυκλάδες πλὴν Μήλου καὶ Θήρας.","0.815384615384615","0.000904977375565611","0.000904977375565611","0.181900452488688","0.000904977375565611"
"617","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.5","τούτων ναυτικὸν παρείχοντο Χῖοι, Λέσβιοι, Κερκυραῖοι, οἱ δ᾽ ἄλλοι πεζὸν καὶ χρήματα.","0.988732394366197","0.0028169014084507","0.0028169014084507","0.0028169014084507","0.0028169014084507"
"618","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.9.6","ξυμμαχία μὲν αὕτη ἑκατέρων καὶ παρασκευὴ ἐς τὸν πόλεμον ἦν.","0.00487804878048781","0.00487804878048781","0.00487804878048781","0.00487804878048781","0.980487804878049"
"619","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.10.1","οἱ δὲ Λακεδαιμόνιοι μετὰ τὰ ἐν Πλαταιαῖς εὐθὺς περιήγγελλον κατὰ τὴν Πελοπόννησον καὶ τὴν ἔξω ξυμμαχίδα στρατιὰν παρασκευάζεσθαι ταῖς πόλεσι τά τε ἐπιτήδεια οἷα εἰκὸς ἐπὶ ἔξοδον ἔκδημον ἔχειν, ὡς ἐσβαλοῦντες ἐς τὴν Ἀττικήν.","0.902702702702703","0.0018018018018018","0.0018018018018018","0.0918918918918919","0.0018018018018018"
"620","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.10.2","ἐπειδὴ δὲ ἑκάστοις ἑτοῖμα γίγνοιτο, κατὰ τὸν χρόνον τὸν εἰρημένον ξυνῇσαν τὰ δύο μέρη ἀπὸ πόλεως ἑκάστης ἐς τὸν Ἰσθμόν.","0.0028169014084507","0.0028169014084507","0.0028169014084507","0.0028169014084507","0.988732394366197"
"621","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.10.3","καὶ ἐπειδὴ πᾶν τὸ στράτευμα ξυνειλεγμένον ἦν, Ἀρχίδαμος ὁ βασιλεὺς τῶν Λακεδαιμονίων, ὅσπερ ἡγεῖτο τῆς ἐξόδου ταύτης, ξυγκαλέσας τοὺς στρατηγοὺς τῶν πόλεων πασῶν καὶ τοὺς μάλιστα ἐν τέλει καὶ ἀξιολογωτάτους παρῄνει τοιάδε.","0.00141843971631206","0.00141843971631206","0.852482269503546","0.00141843971631206","0.143262411347518"
"622","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.1","‘ἄνδρες Πελοποννήσιοι καὶ ξύμμαχοι, καὶ οἱ πατέρες ἡμῶν πολλὰς στρατείας καὶ ἐν αὐτῇ Πελοποννήσῳ καὶ ἔξω ἐποιήσαντο, καὶ ἡμῶν αὐτῶν οἱ πρεσβύτεροι οὐκ ἄπειροι πολέμων εἰσίν: ὅμως δὲ τῆσδε οὔπω μείζονα παρασκευὴν ἔχοντες ἐξήλθομεν, ἀλλὰ καὶ ἐπὶ πόλιν δυνατωτάτην νῦν ἐρχόμεθα καὶ αὐτοὶ πλεῖστοι καὶ ἄριστοι στρατεύοντες.","0.00116959064327485","0.702923976608187","0.0596491228070175","0.235087719298246","0.00116959064327485"
"623","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.2","δίκαιον οὖν ἡμᾶς μήτε τῶν πατέρων χείρους φαίνεσθαι μήτε ἡμῶν αὐτῶν τῆς δόξης ἐνδεεστέρους. ἡ γὰρ Ἑλλὰς πᾶσα τῇδε τῇ ὁρμῇ ἐπῆρται καὶ προσέχει τὴν γνώμην, εὔνοιαν ἔχουσα διὰ τὸ Ἀθηναίων ἔχθος πρᾶξαι ἡμᾶς ἃ ἐπινοοῦμεν.","0.00141843971631206","0.852482269503546","0.00141843971631206","0.00141843971631206","0.143262411347518"
"624","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.3","οὔκουν χρή, εἴ τῳ καὶ δοκοῦμεν πλήθει ἐπιέναι καὶ ἀσφάλεια πολλὴ εἶναι μὴ ἂν ἐλθεῖν τοὺς ἐναντίους ἡμῖν διὰ μάχης, τούτων ἕνεκα ἀμελέστερόν τι παρεσκευασμένους χωρεῖν, ἀλλὰ καὶ πόλεως ἑκάστης ἡγεμόνα καὶ στρατιώτην τὸ καθ᾽ αὑτὸν αἰεὶ προσδέχεσθαι ἐς κίνδυνόν τινα ἥξειν.","0.00104712041884817","0.786387434554974","0.00104712041884817","0.00104712041884817","0.210471204188482"
"625","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.4","ἄδηλα γὰρ τὰ τῶν πολέμων, καὶ ἐξ ὀλίγου τὰ πολλὰ καὶ δι᾽ ὀργῆς αἱ ἐπιχειρήσεις γίγνονται: πολλάκις τε τὸ ἔλασσον πλῆθος δεδιὸς ἄμεινον ἠμύνατο τοὺς πλέονας διὰ τὸ καταφρονοῦντας ἀπαρασκεύους γενέσθαι.","0.00198019801980198","0.992079207920792","0.00198019801980198","0.00198019801980198","0.00198019801980198"
"626","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.5","χρὴ δὲ αἰεὶ ἐν τῇ πολεμίᾳ τῇ μὲν γνώμῃ θαρσαλέους στρατεύειν, τῷ δ᾽ ἔργῳ δεδιότας παρεσκευάσθαι: οὕτω γὰρ πρός τε τὸ ἐπιέναι τοῖς ἐναντίοις εὐψυχότατοι ἂν εἶεν πρός τε τὸ ἐπιχειρεῖσθαι ἀσφαλέστατοι.","0.00152671755725191","0.764885496183206","0.230534351145038","0.00152671755725191","0.00152671755725191"
"627","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.6","ἡμεῖς δὲ οὐδ᾽ ἐπὶ ἀδύνατον ἀμύνεσθαι οὕτω πόλιν ἐρχόμεθα, ἀλλὰ τοῖς πᾶσιν ἄριστα παρεσκευασμένην, ὥστε χρὴ καὶ πάνυ ἐλπίζειν διὰ μάχης ἰέναι αὐτούς, εἰ μὴ καὶ νῦν ὥρμηνται ἐν ᾧ οὔπω πάρεσμεν, ἀλλ᾽ ὅταν ἐν τῇ γῇ ὁρῶσιν ἡμᾶς δῃοῦντάς τε καὶ τἀκείνων φθείροντας.","0.00110497237569061","0.995580110497238","0.00110497237569061","0.00110497237569061","0.00110497237569061"
"628","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.7","πᾶσι γὰρ ἐν τοῖς ὄμμασι καὶ ἐν τῷ παραυτίκα ὁρᾶν πάσχοντάς τι ἄηθες ὀργὴ προσπίπτει: καὶ οἱ λογισμῷ ἐλάχιστα χρώμενοι θυμῷ πλεῖστα ἐς ἔργον καθίστανται.","0.00198019801980198","0.992079207920792","0.00198019801980198","0.00198019801980198","0.00198019801980198"
"629","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:2.11.8","Ἀθηναίους δὲ καὶ πλέον τι τῶν ἄλλων εἰκὸς τοῦτο δρᾶσαι, οἳ ἄρχειν τε τῶν ἄλλων ἀξιοῦσι καὶ ἐπιόντες τὴν τῶν πέλας δῃοῦν μᾶλλον ἢ τὴν αὑτῶν ὁρᾶν.","0.00246913580246914","0.866666666666667","0.125925925925926","0.00246913580246914","0.00246913580246914"
